16,32,64,128,256,512,1024
0.856946270488888,0.845834197261401,0.552660800039309,8.94084533665694e-05,4.07723730917015e-06,4.31905746231681e-06,8.75387493899736e-07
0.0320302261,0.0397237261,0.2708262261,1.0491674261,3.7899443761,16.5729210261,318.6201007261
