16,32,64,128,256,512,1024
1.00504745708767,0.992031915258371,0.648697290698953,0.000190304122164392,6.12347332434526e-06,4.58068552005988e-06,2.95810257886111e-06
0.0520784261,0.0614338261,0.4114110261,2.0847612261,9.3738001261,53.7015985261,790.1278311261
