16,32,64,128,256,512,1024
0.0337143256075201,0.00521631668103013,0.000117436091531432,1.34132506361896e-06,8.69628580466431e-07,1.45279331680332e-06,1.50474736273864e-06
0.0441548261,0.0522340261,0.0621287261,0.0882605261,0.4357819261,1.9336531261,13.7764720261
