16,32,64,128,256,512,1024
0.100497066626896,0.0296180808761284,0.00397994689974334,0.000105822232526596,7.77698399050807e-07,6.48749991832107e-07,7.12337960415046e-07
0.0607266261,0.0846761261,0.0947335261,0.1830708261,0.6480098261,4.9612881761,25.8946720261
